polygon_id,box_name,coordinates,color_r,color_g,color_b,color_a,area
103,A1,"[[85.44090908415876, 12.507901927732632], [74.84351697735758, 31.042855823052832], [60.67012490055765, 24.063533967052877], [75.17281356578577, 1.5332961521279087], [85.44090908415876, 12.507901927732632]]",0.0,0.0,0.0,0.0,363.58485187695027
104,A1,"[[72.20156861218578, 1.586144382527908], [58.821052610106854, 23.829297526017946], [43.9776456351317, 17.30094723609832], [48.45899600711766, 1.2585998025729737], [72.20156861218578, 1.586144382527908]]",0.0,0.0,0.0,0.0,399.9356553791967
105,A1,"[[46.44268842757959, 1.2737399001632317], [42.465817146939784, 16.888630375682343], [25.414528546364796, 13.986843096322504], [27.132515464764698, 0.9301425164832514], [46.44268842757959, 1.2737399001632317]]",0.0,0.0,0.0,0.0,265.25574039449907
106,A1,"[[25.414528546364796, 1.342459376899228], [23.627822151228898, 13.162209375490551], [0.9981763395182005, 14.54921537664247], [1.0668958162541966, 0.8053200294432585], [25.414528546364796, 1.342459376899228]]",0.0,0.0,0.0,0.0,299.83340584415674
107,A1,"[[145.2078948845574, 70.94295520225268], [137.6917021165574, 57.52118240225269], [115.6799947245575, 68.12438291425269], [117.29060746055745, 73.4930920342527], [145.2078948845574, 70.94295520225268]]",0.0,0.0,0.0,0.0,264.5594565102514
108,A1,"[[288.98137095884806, 13.733466345410875], [304.09965584076804, 13.623515182633241], [305.0656504487364, 1.2803011757395604], [288.2079038119373, 1.4950495405395485], [288.98137095884806, 13.733466345410875]]",0.0,0.0,0.0,0.0,196.4901220107157
109,A1,"[[292.34110912614403, 32.513855092265146], [302.39133259878395, 32.771553130025154], [304.79651428454395, 15.677583291945268], [290.021826786304, 15.41988525418526], [292.34110912614403, 32.513855092265146]]",0.0,0.0,0.0,0.0,212.18920773106345
110,A1,"[[294.3329002096641, 51.5767990001051], [302.0638413424641, 51.5767990001051], [304.21132499046416, 34.91232589162519], [293.47390675046415, 34.568728507945195], [294.3329002096641, 51.5767990001051]]",0.0,0.0,0.0,0.0,155.57983951766568
111,A1,"[[285.66911404953487, 133.369182565929], [299.16132862873394, 124.69078420432896], [288.28039965593416, 114.78809799632899], [278.28713900953494, 125.45033661392904], [285.66911404953487, 133.369182565929]]",0.0,0.0,0.0,0.0,192.9408371808545
112,A1,"[[245.39492446863926, 249.2748685366754], [228.00889685443155, 239.9290197005795], [235.0870029582394, 229.4836592367077], [249.6555320262712, 243.57115196758753], [245.39492446863926, 249.2748685366754]]",0.0,0.0,0.0,0.0,195.43513689355365
113,A1,"[[250.5488852238392, 241.71572609571547], [236.22150631716465, 228.39809795586143], [252.08842447813163, 215.797546709299], [260.3081917710391, 232.1563368543716], [250.5488852238392, 241.71572609571547]]",0.0,0.0,0.0,0.0,315.0344953644855
114,A1,"[[261.2983928652849, 230.3756614619889], [253.29880514396723, 214.70158976342793], [273.09001444393493, 207.21116679920402], [277.7449203740822, 223.4185696075092], [261.2983928652849, 230.3756614619889]]",0.0,0.0,0.0,0.0,334.53461670197424
115,A1,"[[279.4122063036468, 222.74176854153973], [274.739281885599, 206.798849938788], [295.12695476879867, 204.4462816024041], [295.60988729166115, 221.22644192928715], [279.4122063036468, 222.74176854153973]]",0.0,0.0,0.0,0.0,304.2819338534986
116,A1,"[[261.19042167439886, 260.8559794148831], [246.7593315598391, 249.94676248304324], [257.38613912410733, 237.64781139491163], [267.89057065615873, 252.18014547696316], [261.19042167439886, 260.8559794148831]]",0.0,0.0,0.0,0.0,240.96046373284446
117,A1,"[[268.7495641153587, 250.7198565963232], [259.1167926904385, 237.22914171035427], [277.6830960910386, 225.37954954992358], [281.46860065880276, 244.41689837973934], [268.7495641153587, 250.7198565963232]]",0.0,0.0,0.0,0.0,315.30686549993504
118,A1,"[[283.0607600965087, 243.76435869749525], [279.37423946383853, 224.57961189104356], [299.30288771727817, 222.26032955120354], [299.5577682197603, 241.34933850915615], [283.0607600965087, 243.76435869749525]]",0.0,0.0,0.0,0.0,353.20161526957907
119,A1,"[[226.6345073197116, 239.5167028401636], [208.28640703119981, 232.0949993526757], [213.02805092598373, 223.57378423741181], [229.10840848220755, 235.46225371273965], [226.6345073197116, 239.5167028401636]]",0.0,0.0,0.0,0.0,143.07353733149773
120,A1,"[[229.8643227263035, 233.46938888739567], [213.71524569334372, 222.47427260963582], [227.52786051727958, 207.42470720445198], [239.8973663297594, 222.0619557492198], [229.8643227263035, 233.46938888739567]]",0.0,0.0,0.0,0.0,341.4341802611914
121,A1,"[[241.5368489020525, 220.80161745350028], [228.97363710607954, 206.11511127792397], [247.27019778703925, 194.1751021950442], [254.0260404971707, 212.32624609805066], [241.5368489020525, 220.80161745350028]]",0.0,0.0,0.0,0.0,351.3344020246809
122,A1,"[[255.60243434127915, 211.0113739953639], [248.98818470543915, 193.91740415728418], [267.1988460404789, 187.38905386736428], [272.73461659710995, 205.5902053291258], [255.60243434127915, 211.0113739953639]]",0.0,0.0,0.0,0.0,348.1542120571818
123,A1,"[[274.60184293212694, 205.56189935754003], [269.5284272516991, 188.15329730056953], [286.9535887795205, 185.01034258843765], [289.2728711193604, 202.79150719387695], [274.60184293212694, 205.56189935754003]]",0.0,0.0,0.0,0.0,293.29325364176566
124,A1,"[[273.1398259982386, 274.9474986776029], [262.23060906639876, 261.7189994059231], [275.4591083380785, 248.91999686384327], [286.04794266211695, 262.4912141077946], [273.1398259982386, 274.9474986776029]]",0.0,0.0,0.0,0.0,310.84833864104417
125,A1,"[[207.08247401103984, 232.04023851965167], [182.92328297104018, 225.70516175805176], [188.5067404558401, 216.36360788925185], [208.37151533037667, 227.6944643563295], [207.08247401103984, 232.04023851965167]]",0.0,0.0,0.0,0.0,180.9948919338162
126,A1,"[[209.44470602383979, 226.3494068524518], [189.58048227984006, 214.86036933565197], [204.72024199823983, 199.72060961725214], [219.12447845383952, 213.26760461233482], [209.44470602383979, 226.3494068524518]]",0.0,0.0,0.0,0.0,397.12302163575146
127,A1,"[[220.07475008143967, 212.3907631404519], [205.68660963983984, 198.53949361085216], [222.54435627663963, 185.86934008765235], [233.61762163755043, 200.14023392729297], [220.07475008143967, 212.3907631404519]]",0.0,0.0,0.0,0.0,372.36169184324535
128,A1,"[[234.3707067654675, 198.93242811507315], [224.26234319503953, 185.11772081085235], [242.62332838543932, 175.56141857725248], [248.85103096463922, 191.98966848445224], [234.3707067654675, 198.93242811507315]]",0.0,0.0,0.0,0.0,315.6870201641371
129,A1,"[[250.2309927569588, 190.96520420765154], [244.12656693903932, 174.9171734828525], [262.487552129439, 168.15259999165255], [265.8294196861077, 185.82745039115105], [250.2309927569588, 190.96520420765154]]",0.0,0.0,0.0,0.0,314.41052338686916
130,A1,"[[268.07842307922635, 185.65652775631406], [264.1137996742699, 167.43863932246825], [283.4289000998368, 166.22194638339812], [284.69202920622126, 183.23416535090826], [268.07842307922635, 185.65652775631406]]",0.0,0.0,0.0,0.0,321.19906783863684
131,A1,"[[286.34161245144, 182.30384342176205], [285.23770868367865, 165.74241869552463], [296.7555511238693, 165.7206524040683], [296.9702994886693, 181.82677976406796], [286.34161245144, 182.30384342176205]]",0.0,0.0,0.0,0.0,181.03267210230814
132,A1,"[[186.50563965584024, 215.38016353213152], [167.86548159120042, 205.67353744317165], [183.92865927824027, 189.18086302653182], [198.3597493928001, 202.4952616441317], [186.50563965584024, 215.38016353213152]]",0.0,0.0,0.0,0.0,403.55942010053485
133,A1,"[[200.0613665802224, 201.70408904042426], [185.13635522662258, 188.06756787562438], [201.10601000079197, 176.90643822697217], [211.12090736742226, 191.28879334762433], [200.0613665802224, 201.70408904042426]]",0.0,0.0,0.0,0.0,323.8604412634927
134,A1,"[[212.45118313103978, 190.37905574845223], [202.33098836070246, 176.1388330818965], [219.51085754470228, 166.31194790864862], [227.8334010181925, 180.16505914440057], [212.45118313103978, 190.37905574845223]]",0.0,0.0,0.0,0.0,321.09658036003304
135,A1,"[[229.71898817433419, 179.70318617552857], [221.33297821508552, 166.1640859035204], [237.90626958233406, 158.6310028795288], [244.34872052633398, 172.99229977552864], [229.71898817433419, 179.70318617552857]]",0.0,0.0,0.0,0.0,270.4482245801323
136,A1,"[[246.09355099033394, 171.9185579515286], [239.7404779394692, 158.00859838086564], [257.1685079810319, 152.7327730442214], [261.5285897103338, 166.68406655952867], [246.09355099033394, 171.9185579515286]]",0.0,0.0,0.0,0.0,257.0512314625191
137,A1,"[[262.87779045954846, 166.30005160902147], [260.1864124303338, 151.78589875152886], [279.3795475343336, 150.30950374352886], [280.3320255422002, 164.7442733793223], [262.87779045954846, 166.30005160902147]]",0.0,0.0,0.0,0.0,267.9876704684507
138,A1,"[[282.46655527833354, 163.9997119995287], [281.6612489103336, 150.30950374352886], [299.5122067343334, 150.30950374352886], [299.5122067343334, 163.73127654352874], [282.46655527833354, 163.9997119995287]]",0.0,0.0,0.0,0.0,236.58309562502205
139,A1,"[[283.49423252111876, 134.7334061151725], [289.9366834651187, 142.5180343391724], [292.35260256911863, 148.28939664317232], [266.4485810651189, 149.6315739231723], [264.70375060111894, 146.27613072317234], [283.49423252111876, 134.7334061151725]]",0.0,0.0,0.0,0.0,232.30467597901952
140,A1,"[[22.080356972961965, 129.27194323901267], [12.631428921762051, 140.0093614790125], [8.765958355362102, 148.4274973791724], [41.751307188641704, 149.97368560573238], [43.64109279888169, 146.02231569341245], [22.080356972961965, 129.27194323901267]]",0.0,0.0,0.0,0.0,403.66272186734614
141,A1,"[[167.38623877776013, 207.34853864381193], [160.17069372048024, 217.31286277053175], [157.70891590533745, 223.94642468264692], [180.12327648133697, 225.15438423464684], [185.51100076687987, 216.79746669501185], [167.38623877776013, 207.34853864381193]]",0.0,0.0,0.0,0.0,304.7154951833898
142,A1,"[[287.95117171343816, 262.01166116182696], [276.47501909852633, 248.13032686115514], [300.0288591921246, 242.85220382530224], [299.47990868460454, 255.56128048962205], [294.44674388460464, 258.58117936962196], [287.95117171343816, 262.01166116182696]]",0.0,0.0,0.0,0.0,266.42986353512975
143,A1,"[[75.60395991673221, 239.8103889015963], [60.34823608134053, 248.12544558665218], [55.72674167276375, 242.63443891706515], [67.90653743760191, 230.43157448022703], [75.60395991673221, 239.8103889015963]]",0.0,0.0,0.0,0.0,165.17995825049604
144,A1,"[[67.02692813538113, 229.66191634078382], [54.547471160123735, 241.5366419207644], [44.53348885494029, 231.20385381172332], [52.8982037184598, 216.9075814585825], [67.02692813538113, 229.66191634078382]]",0.0,0.0,0.0,0.0,278.2676716541483
145,A1,"[[51.06857281618767, 216.57975465794243], [43.23455246828382, 230.25493052840625], [29.00962078393212, 225.30712820341432], [33.40766729503605, 208.67701483330262], [51.06857281618767, 216.57975465794243]]",0.0,0.0,0.0,0.0,280.8745524848688
146,A1,"[[31.940381625055466, 208.20670960470557], [27.42907281900409, 224.9978905581023], [11.022297748284416, 221.99141345090243], [12.253499897661243, 204.7877739002442], [31.940381625055466, 208.20670960470557]]",0.0,0.0,0.0,0.0,315.9738469127399
147,A1,"[[96.93150478828267, 230.6707328554469], [77.25322735839615, 238.98575518076427], [74.05693060547378, 235.56406039894694], [90.69992887747344, 223.21602942294714], [96.93150478828267, 230.6707328554469]]",0.0,0.0,0.0,0.0,147.46332338860753
148,A1,"[[89.62618705347347, 222.03491341654717], [73.30531132867378, 233.7386992981469], [63.10476400067398, 223.75290033494719], [75.23804661187376, 208.07626970454743], [89.62618705347347, 222.03491341654717]]",0.0,0.0,0.0,0.0,338.6418689406328
149,A1,"[[73.73042693131913, 207.50496330834136], [62.031022176674014, 222.4644101461472], [50.2578913953804, 213.32877715617815], [56.6365460838212, 197.30366116201327], [73.73042693131913, 207.50496330834136]]",0.0,0.0,0.0,0.0,311.0014996061494
150,A1,"[[55.21321625682765, 196.1571851654628], [48.66339113042778, 212.80018343746247], [32.502502937403904, 206.48121280322283], [37.57056434668385, 188.6141488518632], [55.21321625682765, 196.1571851654628]]",0.0,0.0,0.0,0.0,331.90237405173474
151,A1,"[[35.85257742828384, 188.0987527763432], [30.923453752417288, 206.25516807540993], [14.878844667242106, 202.77317648414362], [16.353425904444236, 184.06148351810327], [35.85257742828384, 188.0987527763432]]",0.0,0.0,0.0,0.0,339.6455854817084
152,A1,"[[58.698968639676536, 248.53776244706808], [44.74891486226886, 257.471294422748], [39.79857863148385, 253.68827209538176], [49.58279095583589, 238.27848308546197], [58.698968639676536, 248.53776244706808]]",0.0,0.0,0.0,0.0,168.9273470848489
153,A1,"[[46.92822434284369, 237.71099375426206], [37.99469236716391, 253.08697667394176], [24.08632851408953, 245.41964984624053], [30.478776423228283, 227.62696419138217], [46.92822434284369, 237.71099375426206]]",0.0,0.0,0.0,0.0,319.74628207671213
154,A1,"[[27.600871510844115, 227.23127355202223], [22.328739122925583, 245.35443027790757], [1.5601198907487515, 240.69324875586187], [1.4742205448287677, 222.2248893830623], [27.600871510844115, 227.23127355202223]]",0.0,0.0,0.0,0.0,441.52682075792814
155,A1,"[[118.41440056771268, 225.50331209046692], [99.07898843628254, 230.6924224402917], [96.10091293865167, 226.69942031305516], [114.38786872771271, 216.91337749846707], [118.41440056771268, 225.50331209046692]]",0.0,0.0,0.0,0.0,144.57373562724032
156,A1,"[[112.64303826371275, 215.1685470344671], [94.6916059647105, 225.60749853624657], [85.59006067342187, 213.13135394969254], [98.68439455171301, 199.3308551304674], [112.64303826371275, 215.1685470344671]]",0.0,0.0,0.0,0.0,359.4977632515084
157,A1,"[[97.69734899139303, 198.08009270614747], [83.74015477408716, 212.08143266969182], [69.99103137087747, 201.07749787439235], [81.2905739206733, 185.62468754774767], [97.69734899139303, 198.08009270614747]]",0.0,0.0,0.0,0.0,370.1806849318334
158,A1,"[[79.83028504003335, 184.3361973589477], [68.06207464899353, 201.34426785110736], [53.28738715075383, 193.0979306427875], [60.340858758867284, 176.58165226593434], [79.83028504003335, 184.3361973589477]]",0.0,0.0,0.0,0.0,362.4614056024805
159,A1,"[[58.7849452896337, 176.60525622614784], [51.6396291298185, 192.54199778321322], [36.75069369244193, 186.3834223738471], [41.898566420808265, 170.43500938362416], [58.7849452896337, 176.60525622614784]]",0.0,0.0,0.0,0.0,291.18033703830235
160,A1,"[[39.543563172907, 170.18067762383072], [35.11127029483731, 186.35047615327153], [18.842812892062852, 182.50009393646133], [20.415021636433153, 165.98320752168627], [39.543563172907, 170.18067762383072]]",0.0,0.0,0.0,0.0,301.33347365106835
161,A1,"[[18.93705844818851, 165.42711359298352], [17.192292180721495, 182.59697803922302], [1.4293382078062, 181.8434554073528], [1.6977736638061844, 165.06623940735378], [18.93705844818851, 165.42711359298352]]",0.0,0.0,0.0,0.0,280.6432898983925
162,A1,"[[43.364915630907944, 258.4864929568216], [30.050517013308195, 271.1136968070614], [20.851369905425315, 264.6095998989547], [25.669650371388286, 247.83497406274182], [43.364915630907944, 258.4864929568216]]",0.0,0.0,0.0,0.0,275.455551941385
163,A1,"[[23.951663452988328, 247.4913766790619], [19.31309877330841, 263.72635305794154], [0.8273150746222416, 254.84458776702863], [1.4460348219487855, 242.5951139616219], [23.951663452988328, 247.4913766790619]]",0.0,0.0,0.0,0.0,310.0132136431967
164,A1,"[[142.00544172933775, 223.94642468264692], [121.14350835139254, 225.58298289494712], [119.29801459139259, 220.88536241494717], [141.27616755139218, 215.18110897494728], [142.00544172933775, 223.94642468264692]]",0.0,0.0,0.0,0.0,148.91355878103283
165,A1,"[[140.36348700099217, 213.67787042134728], [119.13024243139256, 219.37541297494727], [112.75490035139268, 210.81903281494738], [127.68662259139239, 199.57829809494757], [140.36348700099217, 213.67787042134728]]",0.0,0.0,0.0,0.0,285.5158314763043
166,A1,"[[118.45915379139257, 190.16292447574773], [104.07101334979285, 201.86671035734753], [92.47460165059306, 191.77353721174774], [103.96363916739284, 177.60014513494798], [118.45915379139257, 190.16292447574773]]",0.0,0.0,0.0,0.0,315.3643837626221
167,A1,"[[101.95876185539288, 176.57170179414788], [91.11396943299309, 190.42297132374767], [77.15532572099335, 181.08141745494783], [86.17475704259317, 166.26378028374808], [101.95876185539288, 176.57170179414788]]",0.0,0.0,0.0,0.0,310.75269774419553
168,A1,"[[84.2420217593932, 165.8342835541481], [75.43733880259339, 180.43717236054783], [60.40495326659362, 174.42421814614795], [64.27042383299357, 157.67384569174823], [84.2420217593932, 165.8342835541481]]",0.0,0.0,0.0,0.0,319.2670230557169
169,A1,"[[62.908113893793654, 157.19200404822817], [57.66825379267374, 174.45777257814785], [40.14478722499405, 168.44481836374797], [44.43975452099397, 150.92135179606828], [62.908113893793654, 157.19200404822817]]",0.0,0.0,0.0,0.0,342.3125404270013
170,A1,"[[42.371629095164906, 151.630473835665], [38.711803263394074, 168.24563086678808], [22.22788398132957, 163.49260378628827], [24.71020987843434, 150.46446626134843], [42.371629095164906, 151.630473835665]]",0.0,0.0,0.0,0.0,262.13398394365316
171,A1,"[[22.992222960034383, 150.3785669154284], [20.415242582434416, 164.12246226262818], [1.5173864800347587, 163.26346880342817], [1.0878897504347833, 150.3785669154284], [22.992222960034383, 150.3785669154284]]",0.0,0.0,0.0,0.0,272.08947508720644
172,A1,"[[28.504492364604005, 271.7412276000217], [18.08919667180419, 282.4786458400215], [9.259448170251233, 277.95024482715405], [16.732691265290953, 263.94865144219455], [28.504492364604005, 271.7412276000217]]",0.0,0.0,0.0,0.0,182.5165632725139
173,A1,"[[105.35950353859283, 203.1552005461475], [119.64026979779254, 191.3440404821477], [126.94171420099241, 198.2159881557476], [111.80195448259269, 209.2755289429474], [105.35950353859283, 203.1552005461475]]",0.0,0.0,0.0,0.0,174.14302866333483
174,A1,"[[13.132200432444336, 202.57279256386295], [14.291841602364286, 184.1473828640233], [1.2201472958062196, 184.40722372735266], [1.4253570073715878, 202.23749337499686], [13.132200432444336, 202.57279256386295]]",0.0,0.0,0.0,0.0,224.60868462430582
175,A1,"[[10.346952799805695, 204.00301201535152], [1.488582751806204, 204.13722974335153], [1.6228004798061963, 220.51179255935057], [9.675864159805734, 221.8539698393505], [10.346952799805695, 204.00301201535152]]",0.0,0.0,0.0,0.0,144.86278561398268
176,A1,"[[199.3617750452031, 293.78437835275633], [190.48257959279977, 305.5190237219998], [175.0475408727998, 298.53970186599986], [181.8597833140035, 283.47645684235647], [199.3617750452031, 293.78437835275633]]",0.0,0.0,0.0,0.0,288.4761593834891
177,A1,"[[180.03442221320353, 282.4027150183565], [173.5711458647998, 296.7948714019999], [157.3308007767999, 294.5131700259999], [158.344837368404, 277.7856251751566], [180.03442221320353, 282.4027150183565]]",0.0,0.0,0.0,0.0,307.98812705186697
178,A1,"[[156.30472790280407, 277.6782509927566], [155.2642925912, 293.9813728291998], [138.94297204079993, 294.91582320999987], [135.31909338479994, 281.0913972259999], [156.30472790280407, 277.6782509927566]]",0.0,0.0,0.0,0.0,283.7997105987851
179,A1,"[[133.3058274647999, 281.35983268199993], [137.1981415767999, 295.58691184999986], [120.15249012079994, 301.3582741539999], [113.05582895163673, 288.2301825414289], [133.3058274647999, 281.35983268199993]]",0.0,0.0,0.0,0.0,289.78708418858855
